base_type,type_,text,price
komputer-laptop,komponen-laptop,LED LCD Asus 14.0 Slim 40 Pin A450 A450C A450CA X450C X450J X450 X401,Rp495.000
komputer-laptop,komponen-laptop,LCD 14 SLIM 40 PIN / LED 14 SLIM 40 PIN / LCD LAPTOP 14 INCH SLIM 40,Rp495.000
komputer-laptop,komponen-laptop,Original Baterai MacBook Pro Retina 15 inch A1398 / A1618 Tahun 2015,Rp650.000
komputer-laptop,komponen-laptop,Battery Baterai Laptop Original Acer Aspire E14 E5-473 573 422 AL15A32,Rp329.746
komputer-laptop,komponen-laptop,Baterai batre batrai batere battery Original Laptop HP HS04 HSTNN-LB6V,Rp184.500
komputer-laptop,komponen-laptop,Baterai ORIGINAL ASUS X450C X550 X452E X450 X450C A450L A41-X550A,Rp250.000
komputer-laptop,komponen-laptop,BATERAI LAPTOP ACER ASPIRE ONE 756 725 AO7PP56 AO725 V5-131,Rp145.000
komputer-laptop,komponen-laptop,RAM DDR3 SODimm V-GeN 8GB PC12800/1600Mhz (Memory Laptop VGEN),Rp290.000
komputer-laptop,komponen-laptop,Baterai Asus A46 A46C A46CA A46CB A46CM A46 K46CA K46CB K46CM,Rp250.000
komputer-laptop,komponen-laptop,Baterai CMOS Untuk Motherboard,Rp5.000
komputer-laptop,komponen-laptop,TEAMGROUP Memory Notebook DDR4 16GB 3200Mhz,Rp655.000
komputer-laptop,komponen-laptop,keyboard laptop Toshiba L645 C600 C640 L600 L630 L635 L640 BLACK,Rp46.000
komputer-laptop,komponen-laptop,RAM IMPERION DDR3L 4GB 1600 MHz PC12800 RAM LAPTOP SODIMM ORI RESMI,Rp94.000
komputer-laptop,komponen-laptop,Original Baterai Laptop Asus C21N1401 A455L A455LN A455LF X455 X455L,Rp240.000
komputer-laptop,komponen-laptop,Keyboard Lenovo G40 G40-30 G40-45 G40-70 G40-75 B40-30 B40-45 Series,Rp41.000
komputer-laptop,komponen-laptop,Baut Screw mikro m1 m1.5 m1.6,Rp500
komputer-laptop,komponen-laptop,Baterai Original Asus ASUS A43 A43E A43U A43S A53 K43 K43S K53 A32-K53,Rp189.000
komputer-laptop,komponen-laptop,Vengeance Series 8GB 1x8GB DDR4 SODIMM 3200MHz C16 CMSX8GX4M1A3200C22,Rp469.000
komputer-laptop,komponen-laptop,ORIGINAL BATERAI LAPTOP HP TF03XL HT03XL 920046-421 HSTNN-LB7X,Rp300.000
komputer-laptop,komponen-laptop,Memory V-Gen Rescue sodimm 4GB DDR3L PC12800 1600Mhz - Ram Laptop 4 GB,Rp158.000
komputer-laptop,komponen-laptop,Original Baterai HP JC04 240 245 250 255 G6 JC03 HSTNN-LB7W,Rp155.000
komputer-laptop,komponen-laptop,PS5 IPEGA LED USB Radiator Cooling Fan Kipas Centrifugal High Quality,Rp325.000
komputer-laptop,komponen-laptop,Baterai Ori Acer E5-475 E5-575 E5-475G E5-533 E5-553G E5-774 ES1-432,Rp269.000
komputer-laptop,komponen-laptop,Lcd led 14.0 14 inch tebal 40 pin,Rp255.000
komputer-laptop,komponen-laptop,Kipas Cooling Fan 12V Diameter 4 x 4 Cm Second bersih jalan Seken,Rp6.999
komputer-laptop,komponen-laptop,"Baterai Original Apple A1322 A1278 Macbook Pro 13"" 2009 2010 2011 2012",Rp450.000
komputer-laptop,komponen-laptop,Keyboard Asus X441 X441b X441ba X441h X441m X441ma X441n X441na X441u,Rp47.000
komputer-laptop,komponen-laptop,Baterai Tanam laptop Asus X555B X555Q X555QG C21N1347 Original,Rp267.500
komputer-laptop,komponen-laptop,V-GeN Ram Sodimm Rescue DDR3L 8GB PC12800 1600Mhz - Memory Laptop VGEN,Rp250.000
komputer-laptop,komponen-laptop,BATERAI LAPTOP ACER ASPIRE E5-475 E5-475G E5-476 E5-476G ES1-432 ORI,Rp200.000
komputer-laptop,komponen-laptop,Original Baterai Acer Aspire ES 14 ES1-432 Series AS16A5K,Rp200.000
komputer-laptop,komponen-laptop,Memory Ram Team Elite Sodimm DDR4 PC19200 2400Mhz 4GB,Rp265.000
komputer-laptop,komponen-laptop,CORSAIR Vengeance Series 16GB (1x16GB) DDR4 SODIMM 3200MHz C22,Rp819.000
komputer-laptop,komponen-laptop,keyboard asus x441 x441s x441n x441m x441ma hitam,Rp55.000
komputer-laptop,komponen-laptop,"BATRE BATTERY ORIGINAL Asus A43, A43JC, A43E, A43J, A43S, A43SA,K43S",Rp185.000
komputer-laptop,komponen-laptop,Keyboard Lenovo IdeaPad 330-14ikb 320-14isk 320-14ikb 120s-14iap,Rp65.000
komputer-laptop,komponen-laptop,LCD LED Acer ES1-432 E1-410 E1-470 E5-475G E5-476 E5-476G E5-421 SLIM,Rp410.000
komputer-laptop,komponen-laptop,Baterai Original Laptop HP HS04 HSTNN-LB6V HSTNN-LB6U HSTNN-IB7B,Rp250.000
komputer-laptop,komponen-laptop,Baterai Laptop HP 14 BS709TU BS710TU BS718TU BS723TU BS006TU BS016TU,Rp218.250
komputer-laptop,komponen-laptop,LCD LED Laptop 14.0 14 Inch Tebal Conector 40 Pin,Rp255.000
komputer-laptop,komponen-laptop,Baterai Lenovo Thinkpad Battery Compatible T460s T470s,Rp989.000
komputer-laptop,komponen-laptop,Baterai Dell Latitude E6230 E6320 E6120 E6220 E6330 E6430S RFJMW ORI,Rp300.982
komputer-laptop,komponen-laptop,"LCD LED 10.1"" Slim 40 pin 1366 x 768 B101XTN01.1 N101BGE-L31 N101BGE",Rp460.000
komputer-laptop,komponen-laptop,LCD LED Acer ES1-432 E1-410 E1-470 E5-475G E5-476 E5-476G E5-421 SLIM,Rp410.000
komputer-laptop,komponen-laptop,Baterai Original Laptop Asus X550 X550V X550VB X550VW X550VX A41-X550A,Rp175.000
komputer-laptop,komponen-laptop,Baterai Original Toshiba C600 C640 C645 L635 L640 L645 L735 PA3817,Rp199.000
komputer-laptop,komponen-laptop,Baterai bekas laptop 6 cell,Rp21.999
komputer-laptop,komponen-laptop,LCD LED 14.0 Toshiba L510 C600 C640 L600 L640 L645 L740 L745 C800 C840,Rp260.000
komputer-laptop,komponen-laptop,Baterai Original ASUS A442 A442U A442UR X442 F442U A480U C21N1638,Rp270.000
komputer-laptop,komponen-laptop,BATERAI Original ASUS X441 X441SA X441SC X441U X441UA X441UV A31N1537,Rp175.000
komputer-laptop,komponen-laptop,500PCS BAUT LAPTOP ACER ASUS LENOVO MSI TOSHIBA DELL SCREWS NOTEBOOK,Rp65.000
komputer-laptop,komponen-laptop,Keyboard Original Asus X441 X441S X441U X441UB X441M X441MA X441B X441,Rp95.700
komputer-laptop,komponen-laptop,Baterai Original Lenovo IBM Lenovo ThinkPad X220 X220i Series,Rp200.000
komputer-laptop,komponen-laptop,c5200 a1943 c 5200 a 1943 1 set toshiba 2sc5200 ori kw1 bagus original,Rp22.999
komputer-laptop,komponen-laptop,Baterai batre Original Acer aspire one 722 522 d255 d260 d270 tebal,Rp155.000
komputer-laptop,komponen-laptop,LCD LED 14.0 14 Inch SLIM 30 PIN,Rp416.000
komputer-laptop,komponen-laptop,Keyboard IBM LENOVO ThinkPad T460S T470S 20JT 20JS 20HG 20HF Backlight,Rp290.000
komputer-laptop,komponen-laptop,Baterai CMOS Notebook Laptop Besar Kecil 2 Pin 3 Pin CR2032,Rp10.000
komputer-laptop,komponen-laptop,RAM IMPERION DDR3 8GB 1600 MHz PC12800 RAM LAPTOP SODIMM GARANSI RESMI,Rp142.000
komputer-laptop,komponen-laptop,Team Memory Notebook 8GB PC 1600 DDR3L 1.35V,Rp425.000
komputer-laptop,komponen-laptop,batre 18650 original copotan laptop normal,Rp6.400
komputer-laptop,komponen-laptop,RAM LAPTOP RX7 DDR3L 8GB 12800 Mhz 1.35V GARANSI LIFETIME WARRANTY,Rp142.000
komputer-laptop,komponen-laptop,Baterai Batre ORIGINAL Laptop HP 1000 Series HP1000 Battery MU06,Rp170.000
komputer-laptop,komponen-laptop,RAM SODIMM DDR3 2GB PC3-8500 MURAH BERGARANSI,Rp22.000
komputer-laptop,komponen-laptop,RAM LAPTOP RX7 DDR3 8GB 12800 Mhz NON L 1.5V GARANSI LIFETIME WARRANTY,Rp142.000
komputer-laptop,komponen-laptop,Baterai Acer Aspire V5-471 E1-432 V5-431 V5-431G V5-471G AL12A32,Rp148.000
komputer-laptop,komponen-laptop,RAM Laptop 8GB 2400MHz DDR4 - PC19200 SoDimm 2400 19200 PC-19200,Rp228.000
komputer-laptop,komponen-laptop,HP Battery Original Laptop JC03 JC04 HSTNN-LB7W HSTNN-DB8F 15-BS 15-BW,Rp160.000
komputer-laptop,komponen-laptop,Gskill DDR4 RipjawsV PC21300 8GB Single Channel F4-2666C19S-8GVR,Rp354.000
komputer-laptop,komponen-laptop,BATERAI ORIGINAL ASUS VIVOBOOK X441S X441 X441SA X441U X441UA A31N1537,Rp153.000
komputer-laptop,komponen-laptop,SODIMM DDR4 16GB PC-19200/2400 Mhz RAM Laptop/Notebook V-GeN PLATINUM,Rp743.000
komputer-laptop,komponen-laptop,Kingston Memory Sodimm 8GB DDR4 3200 - KVR32S22S8/8,Rp330.000
komputer-laptop,komponen-laptop,Keyboard Asus X200CA X200C X200M X200MA Black,Rp56.000
komputer-laptop,komponen-laptop,Baterai Dell Latitude E6400 E6410 E6500 E6510 E8400 Original,Rp165.000
komputer-laptop,komponen-laptop,RAM HYNIX SODIMM DDR3L 4GB PC12800 1.35VOL,Rp95.000
komputer-laptop,komponen-laptop,Baterai Laptop HP 14 BS709TU BS710TU BS718TU BS723TU BS006TU BS016TU,Rp218.250
komputer-laptop,komponen-laptop,Keyboard Laptop HP 14-R204TU 14-R110TU 14-D012TJ 14-R015TX 14-D012TU,Rp65.000
komputer-laptop,komponen-laptop,Lcd Led ASUS Vivobook A407 A407M A407MA A407U Small Frame,Rp410.000
komputer-laptop,komponen-laptop,RAM SAMSUNG SODIMM PC3L / DDR3L DDR3 8GB PC 12800,Rp145.000
komputer-laptop,komponen-laptop,Keyboard Laptop Lenovo ThinkPad E440 T440 T440S T440P E431 T450 T460,Rp200.000
komputer-laptop,komponen-laptop,Battery Original LENOVO IdeaPad S410P G405S G400S G410S Z710P S510P,Rp180.000
komputer-laptop,komponen-laptop,Kipas Cooling Fan PS4 Slim Original DOBE,Rp85.000
komputer-laptop,komponen-laptop,IC Tantalum 470 6 Volt,Rp3.000
komputer-laptop,komponen-laptop,Memory RAM V-Gen Rescue Sodimm 4GB DDR3L PC12800 1600Mhz,Rp158.000
komputer-laptop,komponen-laptop,Team Elite Sodimm DDR4 3200Mhz 8GB ( 1x8Gb ),Rp352.800
komputer-laptop,komponen-laptop,Baterai Laptop Acer Aspire E5-475 E5-475G E5-476 E5-476G ES1-432,Rp200.000
komputer-laptop,komponen-laptop,kipas FAN ASUS A409 A409F A409UA X409 X409F X409FJ X409FA FL8700,Rp120.000
komputer-laptop,komponen-laptop,baterai battery cmos bios laptop notebook cr2032 soket kabel 3volt,Rp7.000
komputer-laptop,komponen-laptop,LCD LED 14.0 Asus A42 A43 A42J A43E A43S K42 K42J X44H X44HR X45 X451C,Rp260.000
komputer-laptop,komponen-laptop,RAM HYNIX SODIMM DDR3L 8GB PC12800,Rp145.000
komputer-laptop,komponen-laptop,RAM MacBook Pro 4GB & 8GB Tahun 2009 2010 2011 2012 Memory Unibody,Rp145.000
komputer-laptop,komponen-laptop,Baterai Acer Aspire One D255 522D260 D257 D270 722 ( High Capacity ),Rp168.000
komputer-laptop,komponen-laptop,Keyboard Laptop Asus X441 X441N X441NA X441NC X441SA X441SC X441UA,Rp50.000
komputer-laptop,komponen-laptop,Kabel flexible switch power laptop ASUS - DVD 6 pin 25cm 2 arah,Rp20.000
komputer-laptop,komponen-laptop,LED Laptop 14 Inch Slim 30 Pin Small Frame Tanpa Kuping,Rp390.000
komputer-laptop,komponen-laptop,battery Axioo Mybook 11G 4000MAH baru,Rp350.000
komputer-laptop,komponen-laptop,Baterai Lenovo Original G40 G40-30 G40-45 G40-70 G40-80 G50-45 Z40-70,Rp235.000
komputer-laptop,komponen-laptop,Keyboard Acer Aspire E5-471 E5-411 E5-4711G E5-421 E5-421G E1-422,Rp54.000
komputer-laptop,komponen-laptop,Keyboard Flexible Silicon Keyboard Laptop Lipat Gulung Portable,Rp50.000
