base_type,type_,text,price
handphone-tablet,aksesoris-handphone,Tempered Glass iPhone 14 Pro Max Plus - OxyGuard Full Cover,Rp120.000
handphone-tablet,aksesoris-handphone,UNEED Zinc Ally Silicone Kabel Data Type C Lightning QC PD 120W- UCB57,Rp35.700
handphone-tablet,aksesoris-handphone,Case iPhone 14 Pro Max Plus iCover Project Clear Hybrid Casing,Rp99.000
handphone-tablet,aksesoris-handphone,Kivee Kabel Data 3-IN-1 Micro USB Type-C IOS Apple Fast Charging 2.1A,Rp21.000
handphone-tablet,aksesoris-handphone,Vention Kabel Data USB Type C Thunderbolt 3 PD Power Delivery Male,Rp91.450
handphone-tablet,aksesoris-handphone,Kabel Data Pinzy C02 Type C Speed & Fast Charging,Rp6.000
handphone-tablet,aksesoris-handphone,BASEUS Nimble Kabel Data Pendek iPhone USB Lightning Fast Charge 23cm,Rp29.500
handphone-tablet,aksesoris-handphone,Mocolo PREMIUM Clear Case iPhone 14 Pro Max Plus - Casing,Rp85.000
handphone-tablet,aksesoris-handphone,Kepala Charger LENYES LCH019 12W 2.4A 2 USB Adaptor Original,Rp39.900
handphone-tablet,aksesoris-handphone,IPHONE 12 13 14 PRO MAX 14 PLUS SQUARE SILICONE CASE MICROFIBER,Rp25.000
handphone-tablet,aksesoris-handphone,Case Casing iPhone 6 6S 7 8 Plus X XR XS 11 12 Mini Pro Max Astronot,Rp27.500
handphone-tablet,aksesoris-handphone,metal Case iphone 12 12PRO 12PROMAX PRO MAX Matte Casing SOFTCASE soft,Rp89.900
handphone-tablet,aksesoris-handphone,"UGREEN Car Mount Phone Holder HP Mobil Jepit Dashboard iPhone 7.2""",Rp109.000
handphone-tablet,aksesoris-handphone,Iphone 11 - COPPER Tempered Glass PRIVACY/ANTI SPY(Full Glue),Rp94.900
handphone-tablet,aksesoris-handphone,HOLDER STANDING HD25 FOLDING STAND PHONE DUDUKAN HP PENJEPIT HP TRIPOD,Rp10.535
handphone-tablet,aksesoris-handphone,Connector Female TYPE C TO MALE USB Converter USB TYPE C TO USB 3.0,Rp28.500
handphone-tablet,aksesoris-handphone,Tempered Glass iPhone 14/13 Mini Pro Max Plus Spigen Glas tR EZ Fit,Rp155.002
handphone-tablet,aksesoris-handphone,KABEL DATA CHARGER LIGHTNING TO USB TYPE C IPHONE 11 PRO MAX ORIGINAL,Rp45.000
handphone-tablet,aksesoris-handphone,VENTION USB OTG Type C Micro USB to USB 3.0 2.0,Rp20.774
handphone-tablet,aksesoris-handphone,LENYES CR125 Phone Holder Car Dashboard Kaca Mobil Original,Rp44.900
