base_type,type_,text,price
gaming,aksesoris-game-console,Tombol analog stik PS2/PS3 ALPS analog stik PS2/PS3 ALPS hijau,Rp2.500
gaming,aksesoris-game-console,Dobe Storage Case for Nintendo Switch Lite TNS 19091 / Pouch Lite,Rp79.000
gaming,aksesoris-game-console,Silikon Silicone Kondom Case Stik Stick PS4 Warna Hitam,Rp14.000
gaming,aksesoris-game-console,PS5 PLAYSTATION5 PLAYSTATION 5 DUALSENSE EDGE WIRELESS CONTROLLER,Rp3.599.000
gaming,aksesoris-game-console,XBOX Rechargeable Battery USB C Series X S Controller,Rp225.000
gaming,aksesoris-game-console,ORi PXN-V9 Steering Wheel With Clutch Shifter Alternatif Logitech G29,Rp2.000.000
gaming,aksesoris-game-console,Stik Gamepad XBOX 360 Wireless Joy Stick Game Console Ori Pabrik,Rp253.000
gaming,aksesoris-game-console,HAGIBIS NINTENDO SWITCH DOCKING STATION USB C TO 4K HDMI,Rp300.000
gaming,aksesoris-game-console,Gaming Backpack Dell GM1720PM Fit Up 17 Inch Original Free Rain Cover,Rp799.111
gaming,aksesoris-game-console,Gulikit Dock Set for Nintendo Switch and SmartPhone With Air Intake,Rp499.000
gaming,aksesoris-game-console,Memo DL05 Fancooler Radiator Pendingin HP Coolingfan Gaming RGB LIGHT,Rp199.900
gaming,aksesoris-game-console,Face Plate Skin Shell Case Cover Replacement for PS5 Casing,Rp210.000
gaming,aksesoris-game-console,Stick PS4 wireless dual light bar new model gamepad PS4 OP,Rp137.500
gaming,aksesoris-game-console,"Tas PS5 Waterproof, Hand carry ps5, Ransel PS5, PS5 Waterproof bag",Rp379.000
gaming,aksesoris-game-console,Hagibis Dock for Nintendo Switch/OLED TV Dock Type-c to RJ45 HDMI 4K,Rp365.000
gaming,aksesoris-game-console,GAZZEW U4T Thocky Switch (Tactile 65g - PCB Mount),Rp9.800
gaming,aksesoris-game-console,Sarung Pelindung Anti Debu Ps5 PlayStation 5 Dust Proof Cover penutup,Rp82.000
gaming,aksesoris-game-console,[MG] Stik PS-Empat Stick DS4 Wireless Dual-shock Pattern Pro PS / PC,Rp135.000
gaming,aksesoris-game-console,Stik Stick PS3 ori pabrik wireless,Rp47.000
gaming,aksesoris-game-console,STIK PS2 ORI PABRIK WARNA STICK PS 2 ORIGINAL (OP) ELITE,Rp50.000
gaming,aksesoris-game-console,Kabel Cable AV RCA TW Playstation PS2 PS3,Rp8.500
gaming,aksesoris-game-console,Kabel Charger Stik PS3 Kabel Mini USB HITAM Kabel Data PSP HITAM,Rp9.500
gaming,aksesoris-game-console,PS5 Dobe Power Adapter Plug Fast Charging LED Charging Dock TP5-0521,Rp249.000
gaming,aksesoris-game-console,Karet Tombol Stik Stick PS4 DS4 Slim Pro Light Bar,Rp5.700
gaming,aksesoris-game-console,stik ps3 warna op,Rp48.000
gaming,aksesoris-game-console,Pouch Nintendo Switch OLED V1 V2 Storage Case Carrying Bag Tas Switch,Rp75.000
gaming,aksesoris-game-console,case silikon (thelema) Quest,Rp47.000
gaming,aksesoris-game-console,Memo Finger Sleeve Sarung Jempol PUBG FF ML CODM LOL 1 Set 2 PCS ORI,Rp19.000
gaming,aksesoris-game-console,Dual Charging Dock Stick PS4 - Charger Double Stik PS 4 - Dock Stand,Rp39.500
gaming,aksesoris-game-console,Ipega PG-XB001 Rechargeable Battery for Xbox one Series,Rp79.000
gaming,aksesoris-game-console,Camelion Alkaline Battery Batre Coin Batere AG3 Baterai Kancing LR41,Rp13.000
gaming,aksesoris-game-console,SD2VITA Pro Converter Adapter MC Memory Card Micro SD PSVITA PS VITA,Rp21.000
gaming,aksesoris-game-console,Stick PS3 ORI Pabrik Premium PRO Active Motion Sensor,Rp90.000
gaming,aksesoris-game-console,PAKET KOMPLIT Stik Stick PS3 Ke PC,Rp57.000
gaming,aksesoris-game-console,ACOME AFS01 FINGER SLEEVE SARUNG JARI JEMPOL GAMING MOBILE PUBG ML FF,Rp3.000
gaming,aksesoris-game-console,Sony Playstation 5 PS5 PlayStation VR2 PSVR2,Rp10.599.000
gaming,aksesoris-game-console,SOCKET BOARD CHARGING PORT STIK PS4 DS4 + FLEXIBLE KOMPLIT FULLSET,Rp14.400
gaming,aksesoris-game-console,Converter USB 2 Slot Stik Stick PS2 ke PS3 / PC Double,Rp21.000
gaming,aksesoris-game-console,Rugged Hybrid Protective Case Cover Back Grip Nintendo Switch Lite,Rp149.000
gaming,aksesoris-game-console,SARUNG TANGAN JEMPOL GAMING TELEFINGER ISI 2PCS - SARUNG JEMPOL GAMING,Rp550
gaming,aksesoris-game-console,Sony Charging Station / Stand Dualsense / Stick / Stik PS5 Original,Rp445.000
gaming,aksesoris-game-console,Kabel Cable Komponen Component AV PS2,Rp25.000
gaming,aksesoris-game-console,IPLAY HBS-156X Carrying Case Nintendo switch Lite console 10 in 1,Rp50.000
gaming,aksesoris-game-console,Silikon Silicone Kondom Stik Stick PS4 Warna Putih Merah Biru Hitam,Rp14.000
gaming,aksesoris-game-console,"Tas PS5, Backpack PS5, Handcarry ps5, Ransel PS5, PS5 Bag",Rp149.000
gaming,aksesoris-game-console,Stick Ps3 OP Wireless Original Pabrik Hitam Controller,Rp46.500
gaming,aksesoris-game-console,switch pintu panther kapsul original,Rp45.000
gaming,aksesoris-game-console,GAMEPAD STIR PXN-V3 PRO TERBARU ORIGINAL PC GAMING PC KOMPUTER,Rp1.250.000
gaming,aksesoris-game-console,Dobe Cooling Dock Fan PS5 / Kipas PS 5/ Pendingin /Heat Sink TP5-1523,Rp116.000
gaming,aksesoris-game-console,Dual Charging Dock USB Charger Station Stik Stick PS4 LED DOBE,Rp91.500
gaming,aksesoris-game-console,Nintendo Switch Joycon Purple Neon Orange / Joy Con Purple Neon Orange,Rp1.029.000
gaming,aksesoris-game-console,Nintendo Switch Oled Dobe Dock Cooling Fan Kipas Pendingin Led 1136,Rp119.000
gaming,aksesoris-game-console,IINE Nintendo Switch Joycon Joy con Gamepad Wireless Controller L446,Rp629.000
gaming,aksesoris-game-console,KABEL AV PS2 ORI PABRIK KWALITAS OK,Rp8.250
gaming,aksesoris-game-console,Wiimote Nunchuk WII WIIU Special Karakter Build in Motionplus,Rp200.000
gaming,aksesoris-game-console,STIK PS3 ORI MESIN,Rp155.000
gaming,aksesoris-game-console,Nintendo Switch Charger / Adaptor / Adapter (Asli / Original Mesin),Rp325.000
gaming,aksesoris-game-console,Dobe Multifuntional Cooling Stand for PS5 TP5-0593,Rp219.000
gaming,aksesoris-game-console,FIRST HAND !! Sony PS5 Dualsense / DS5 / CONTROLLER PS5,Rp935.000
gaming,aksesoris-game-console,Stick Stik PS3 PS 3 Wireless,Rp46.550
gaming,aksesoris-game-console,Wiimote Nunchuk 1 Set (build in motion plus) Remote Nintendo Wii,Rp200.000
gaming,aksesoris-game-console,STIK ANALOG PS3 ORI PABRIK,Rp48.500
