base_type,type_,text,price
handphone-tablet,wearable-devices,Tali Jam - Strap Xiaomi Redmi Mi Watch 2 Lite - Silicone Rubber Watch,Rp28.000
handphone-tablet,wearable-devices,Smartwatch Aukey Fitnes Tracker 12 Activity - 500911,Rp264.000
handphone-tablet,wearable-devices,Rack Server 4U depth 45cm,Rp985.000
handphone-tablet,wearable-devices,STRAP XIAOMI MI WATCH 46MM TALI JAM MODEL SILIKONE SPORT RUBBER 22MM,Rp50.000
handphone-tablet,wearable-devices,ODP 16 core lengkap box spliter SC / 2 buah box spliter / model PAZ,Rp315.000
handphone-tablet,wearable-devices,Garmin Tacx Boost Indoor Bike Trainer Original Garansi Resmi TAM 2 Th,Rp3.799.000
handphone-tablet,wearable-devices,Hard Case Bumper 2in1 w/ Tempered Glass for Huawei Watch Fit 2 (Fit2),Rp35.000
handphone-tablet,wearable-devices,Strap Alpine Loop Nylon Apple Watch iWatch Tali Pengganti Apple Watch,Rp45.000
handphone-tablet,wearable-devices,BASEUS T2 PRO KEY FINDER WIRELESS TRACKER ANTI MALING TRACKING DEVICE,Rp169.000
handphone-tablet,wearable-devices,Strap Mi Band 3/4/5/6 Strap Silicone Tali Pengganti Miband Printing,Rp17.300
handphone-tablet,wearable-devices,Hard Case AirPods Pro ESR Cyber Armor Tough with Halolock - Magsafe,Rp193.900
handphone-tablet,wearable-devices,HUAWEI WATCH GT3 GT 3 46MM GARANSI RESMI,Rp2.649.000
handphone-tablet,wearable-devices,Strap Apple Watch Nike + Rubber Sport Band Seri 1 2 3 4 5 42mm 44mm,Rp87.000
handphone-tablet,wearable-devices,[Promo Special] HUAWEI WATCH FIT SmartWatch,Rp1.029.000
handphone-tablet,wearable-devices,Smartwatch Aukey Fitnes Tracker 12 Activity - 500911,Rp264.000
handphone-tablet,wearable-devices,Apple Watch Strap Leather Link 38mm Watch 44mm 40mm 42mm 45mm 41mm,Rp125.000
handphone-tablet,wearable-devices,Strap Huawei Band 6 / 6 Pro / Honor Band 6 Tali Jam Premium,Rp17.000
handphone-tablet,wearable-devices,Apple Watch Casing Anti Air Matte Doff Series SE 7 BUMPER CASE,Rp79.900
handphone-tablet,wearable-devices,Apple Watch Nylon Woven Strap Band Sport Loop iWatch Series 1234,Rp29.900
handphone-tablet,wearable-devices,Garmin Venu Sq 2 - Shadow Gray/Slate,Rp3.399.000
handphone-tablet,wearable-devices,BASEUS KABEL DATA WINDER FOR IP WATCH APPLE WATCH WIRELESS CHARGER,Rp79.000
handphone-tablet,wearable-devices,Finchy Silicone Strap for Xiaomi Mi Band 3 Mi band 4 Sporty Wristband,Rp19.900
handphone-tablet,wearable-devices,Case Apple Watch Ultra 49mm Spigen Thin Fit Slim Hardcase Cover Casing,Rp235.002
handphone-tablet,wearable-devices,BASEUS Encok True Wireless Earphones WM01 - NGWM01,Rp170.000
handphone-tablet,wearable-devices,Simcard Kartu TELKOMSEL M2M khusus GPS Tracker iot,Rp40.000
handphone-tablet,wearable-devices,Apple Watch Tempered Glass PC Case Full Front Cover Series SE 6 5 4321,Rp39.900
handphone-tablet,wearable-devices,Apple Watch 2 3 4 5 Casing & Glass Full cover TG Hard Case 42mm 44mm,Rp97.000
handphone-tablet,wearable-devices,Finchy Silicone Strap for Huawei Band 7 Replacement Rubber Wristband,Rp69.900
handphone-tablet,wearable-devices,Gps Tracker Mobil GT06N Concox Anti Maling GARANSI Tanpa Pasang,Rp373.000
handphone-tablet,wearable-devices,Anti Gores 3D Curved Full Cover for Xiao Mi Band 7 Screen Protector,Rp14.900
