base_type,type_,text,price
komputer-laptop,aksesoris-komputer-laptop,SAGE DESK TABLE GAMING CARBON FIBER RGB MEJA KOMPUTER LED SG-1600H,Rp1.990.000
komputer-laptop,aksesoris-komputer-laptop,Mouse Lenovo M20 Optical USB Kabel,Rp13.000
komputer-laptop,aksesoris-komputer-laptop,Gidget Mouse Bluetooth Slim Silent for Android IOS MAC Windows - MB80,Rp59.000
komputer-laptop,aksesoris-komputer-laptop,Meja Portable Lipat Laptop Tablet Cup Holder Meja Belajar Serbaguna,Rp52.000
komputer-laptop,aksesoris-komputer-laptop,3M Teflon Tape Mouse Feet Gaming Universal,Rp28.000
komputer-laptop,aksesoris-komputer-laptop,ORICO USB Bluetooth Dongle V5.0 Adapter - BTA-508,Rp63.000
komputer-laptop,aksesoris-komputer-laptop,Vention USB OTG Multifunction Card Reader Micro USB Type C TF SD,Rp34.600
komputer-laptop,aksesoris-komputer-laptop,BEIENS TABLET LCD WRITING PAD PAPAN TULIS GAMBAR BOARD DRAWING TAB,Rp79.000
komputer-laptop,aksesoris-komputer-laptop,Vention Card Reader Micro SD Card Reader USB Memory Card Adapter,Rp34.600
komputer-laptop,aksesoris-komputer-laptop,"TAS LAPTOP WATERPROOF SOFT CASE LAPTOP MACBOOK ANTI AIR 14""-15""",Rp85.000
komputer-laptop,aksesoris-komputer-laptop,MACBOOK CASE CLEAR BENING TRANSPARAN NEW AIR PRO 11 13 15 2019 2020 M1,Rp89.100
komputer-laptop,aksesoris-komputer-laptop,TAS LAPTOP WATERPROFF 11 12 13 14 15 16 INCH ANTI AIR SLEEVE CASE MAC,Rp95.000
komputer-laptop,aksesoris-komputer-laptop,HAYYLIFE Penutup Port Laptop Anti Debu/ Dust Plug Notebook/16 Pcs Set,Rp9.999
komputer-laptop,aksesoris-komputer-laptop,SWITCH - AKKO CREAM YELLOW V3 - 3 PIN - 50g - PCB MOUNT - LINEAR,Rp4.950
komputer-laptop,aksesoris-komputer-laptop,LCD Writing Board Drawing Tablet Papan Tulis Anak Karakter 6.5 inch,Rp32.500
komputer-laptop,aksesoris-komputer-laptop,Vention Kabel Data Harddisk USB 3.0 to Micro B,Rp24.400
komputer-laptop,aksesoris-komputer-laptop,SCREEN GUARD/LAYAR LAPTOP & LAMINATING FOR LAPTOP HALF BODY,Rp150.000
komputer-laptop,aksesoris-komputer-laptop,MousePad Robot MP01 Black - Robot Mouse Pad Hitam,Rp7.410
komputer-laptop,aksesoris-komputer-laptop,JOYSEUS Wireless Mouse 1800DPI USB Computer 2.4GHz Mouse - MS0003,Rp82.000
komputer-laptop,aksesoris-komputer-laptop,"GATERON Mechanical Switch - BLUE,RED,BROWN,BLACK,GREEN,YELLOW & CLEAR",Rp3.000
komputer-laptop,aksesoris-komputer-laptop,Magsafe 2 Charger macbook 45w l 60w AIR l PRO,Rp235.000
komputer-laptop,aksesoris-komputer-laptop,UGREEN Kabel DP 1.4 DisplayPort 8K (DP114),Rp94.000
komputer-laptop,aksesoris-komputer-laptop,VEIKK S640 Digital Graphic Drawing Pen Tablet OSU Alt H420 G430 G640,Rp282.000
komputer-laptop,aksesoris-komputer-laptop,ROBOT Wired Optical Mouse M100 Mouse USB Kabel 1200DPI Ergonomis,Rp25.000
komputer-laptop,aksesoris-komputer-laptop,Vention Kabel Aux Jack 3.5mm to 6.5mm Audio Stereo Adapter TRS Braided,Rp45.100
komputer-laptop,aksesoris-komputer-laptop,Vention Converter Hdmi To Vga With Audio 3.5mm,Rp79.900
komputer-laptop,aksesoris-komputer-laptop,Vention Adaptor Kepala Charger USB-C GaN Charger PD QC 4+ for Laptop,Rp280.800
komputer-laptop,aksesoris-komputer-laptop,Universal Wireless Keyboard & Mouse Colorful for iOs/Android/Windows,Rp105.000
komputer-laptop,aksesoris-komputer-laptop,Cable Kabel Flexible Touchpad Kabel Touchpad laptop ASUS 8 pin,Rp25.000
komputer-laptop,aksesoris-komputer-laptop,"12"" Drawing Tablet Writing Tablet Papan Tulis Board warna-warni",Rp69.000
komputer-laptop,aksesoris-komputer-laptop,[FS] Logitech MK215 Wireless Keyboard Mouse,Rp233.999
komputer-laptop,aksesoris-komputer-laptop,Vention Converter DisplayPort DP to HDMI Windows,Rp38.500
komputer-laptop,aksesoris-komputer-laptop,"Logitech C270 Webcam HD 720p untuk Windows, Mac OS & Chrome OS",Rp261.000
komputer-laptop,aksesoris-komputer-laptop,Terminal Konektor Kabel Sambung Cabang 2-4-6-8-9 SPL-42-62-82-84-63-93,Rp8.000
komputer-laptop,aksesoris-komputer-laptop,Aluminium Laptop Stand Foldable Dudukan Laptop Holder/Stand Portable,Rp275.000
komputer-laptop,aksesoris-komputer-laptop,"Logitech B175 Mouse Wireless untuk Windows, Mac, Linux dan ChromeOS",Rp109.000
komputer-laptop,aksesoris-komputer-laptop,"Wiwu Alpha Vertical Double Layer Bag Slim Sleeve For 14.2"" Macbook",Rp315.000
komputer-laptop,aksesoris-komputer-laptop,[FS] Logitech MK275 Wireless Keyboard Mouse Combo,Rp307.999
komputer-laptop,aksesoris-komputer-laptop,4 in 1 USB 3.0 / Type C / SD Card / TF Memory Card Read OTG Adapter,Rp50.000
komputer-laptop,aksesoris-komputer-laptop,Original Charger Apple MacBook Pro 85W MagSafe 2 A1424 A1398,Rp275.000
komputer-laptop,aksesoris-komputer-laptop,"Sabuk Bonceng Anak, Sabuk Bonceng Motor - Hellokitty",Rp66.000
komputer-laptop,aksesoris-komputer-laptop,Video Capture HDMI USB Card 3.0 Full HD 1080P 60fps Recording Gaming,Rp61.500
komputer-laptop,aksesoris-komputer-laptop,Wacom Intuos CTL4100 CTL-4100/K0-CX CTL4100K0 CX CTL4100K0CX,Rp1.260.000
