base_type,type_,text,price
elektronik,elektronik-dapur,YONG MA / YONGMA RICE COOKER / MAGIC COM SMC 4053 STAINLESS (2 LITER),Rp675.000
elektronik,elektronik-dapur,Kova Liko Kompor Listrik Mini Stove Moka Pot Seduh V60 Manual Brew,Rp84.900
elektronik,elektronik-dapur,PHILIPS Induction Cooker HD4902/60 Kompor Induksi HD4902 HD 4902,Rp799.000
elektronik,elektronik-dapur,Cosmos CB 282 G Blender 2 L,Rp306.000
elektronik,elektronik-dapur,SONIFER HAND BLENDER STAINLESS,Rp170.000
elektronik,elektronik-dapur,SHARP POP UP TOASTER KZ-2S02-BK,Rp279.000
elektronik,elektronik-dapur,COSMOS Mini Digital Rice Cooker 4 in 1 - CRJ-1031,Rp315.700
elektronik,elektronik-dapur,Mini Mixer Electric Hand Pengocok Telur Minuman Elektrik Hand Kitchen,Rp9.000
elektronik,elektronik-dapur,Getra GTA KS10000/KS-10000 Commercial Heavy Duty Blender (30000 rpm),Rp4.209.000
elektronik,elektronik-dapur,LocknLock Multi Cooking Pot - EJP118WHT,Rp289.000
elektronik,elektronik-dapur,Oishi Rice Cooker Mini RC-1035 Magic Com Kecil 1L Penanak Nasi 3 in 1,Rp163.800
elektronik,elektronik-dapur,BOLDe Super Cook Less Sugar Rice Cooker 1 L,Rp614.900
elektronik,elektronik-dapur,MITO AF1 Digital Air Fryer 4 Liter Low Watt - AirFryer DigiFry AF 1,Rp849.000
elektronik,elektronik-dapur,MIYAKO Rice Cooker 1.8 Liter MCM-508,Rp232.000
elektronik,elektronik-dapur,BOLDe Rice Cooker Mini 0.6 Liter - SUPER COOK,Rp214.300
elektronik,elektronik-dapur,CHANGHONG CRF208 Kulkas / Lemari Es 2 Pintu,Rp2.039.000
elektronik,elektronik-dapur,MIYAKO Hand Mixer HM-620 - Putih,Rp176.300
elektronik,elektronik-dapur,LocknLock Low Sugar Rice Cooker 3L - EJR846WHT,Rp648.000
elektronik,elektronik-dapur,ecentio Blender 2in1 1.5L Glass Accessory plus Juicer set,Rp299.000
elektronik,elektronik-dapur,Gaabor Air Fryer 3.5L Mesin Penggorengan Tanpa Minyak - Pink/GA-M3502,Rp365.000
