base_type,type_,text,price
handphone-tablet,tablet,"EXCLUSIVE Tablet ADVAN TAB SKETSA 2 4GB/64GB 10"" TIGER T310 Android 11",Rp2.249.000
handphone-tablet,tablet,iPad Air 5 2022 M1 Chip 10.9 inch 64GB 256GB,Rp8.179.000
handphone-tablet,tablet,Apple iPad Pro 2022 M2 Chip 11 12.9 inch 128GB 256GB 512GB 1TB 2TB,Rp11.696.000
handphone-tablet,tablet,Samsung Galaxy Tab A7 Lite Wifi 3GB/32GB - Gray,Rp1.899.000
handphone-tablet,tablet,IPad Pro M1 5th Gen 2021 11” inch Silver - WiFi 256GB + plus bonus,Rp13.050.000
handphone-tablet,tablet,Google NEST HUB 2nd Generation Original - CHALK - CHARCOAL,Rp1.290.000
handphone-tablet,tablet,"hp baru tablet 12/512GB 10inch pro11 tablet kantor belajar 5G/wifi c - Hitam, 12GB+128GB",Rp1.130.000
handphone-tablet,tablet,Apple MacBook Pro 2022 M2 Chip 13 Inch 256GB 512GB Grey Silver IBOX,Rp18.999.000
handphone-tablet,tablet,"New iPad 9.7"" inch Gen 6 / 5 Wifi Cellular 128GB 32GB Second Original",Rp2.550.000
handphone-tablet,tablet,ENIGMATIC PANDEMONIUM,Rp114.000
handphone-tablet,tablet,Samsung Galaxy S23 Plus 5G 8/512GB 8/256GB Garansi Resmi Samsung S23,Rp12.201.000
handphone-tablet,tablet,IBOX iPad Mini 6 2021 64GB 256GB 5G Wifi Cell Purple Starlight Grey,Rp7.395.000
handphone-tablet,tablet,Ipad 5 32GB 2017 Wifi Only ( Generasi 5 ) Seken Mulus ios 14.41,Rp2.540.000
handphone-tablet,tablet,"Samsung Galaxy Tab A8 2022 LTE 10.5"" 4/128GB Garansi Resmi",Rp3.928.000
handphone-tablet,tablet,"Apple iPad 8 2020 10.2"" 128GB 32GB WiFi Cellular GRAY GREY GOLD SILVER",Rp4.719.000
handphone-tablet,tablet,SAMSUNG GALAXY A04e,Rp1.160.000
